id,target,max,mean,var,skew,kurtosis,contrast,dissimilarity,homogeneity,ASM,energy,correlation,SRE,LRE,GLU,RLU,RPC,lbp_bin0,lbp_bin1,lbp_bin2,lbp_bin3,lbp_bin4,lbp_bin5,lbp_bin6,lbp_bin7,lbp_bin8,lbp_bin9,lbp_bin10,lbp_bin11,lbp_bin12,lbp_bin13,lbp_bin14,lbp_bin15,lbp_bin16,lbp_bin17,lbp_bin18,lbp_bin19,lbp_bin20,lbp_bin21,lbp_bin22,lbp_bin23,lbp_bin24,lbp_bin25,lbp_bin26,lbp_bin27,lbp_bin28,lbp_bin29
062,0.0,3861.0,202.8,742307.3263157894,4.121295566355763,15.009221889869046,623.5145631067962,2.8598456559621606,0.9642523367462699,0.8946807410303571,0.9458756477626206,0.8879659127156678,0.654,5048.631,8771.859,95.306,0.921,5.0,0.0,0.0,6.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,31.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,3889.0,0.0,0.0,3.0
063,0.0,37122.0,1914.0,68681540.10526316,4.128936901061949,15.049786406329446,135.7167508417508,1.1298926767676765,0.9708225493316814,0.932930880691671,0.9658834715904766,0.8929511372768448,0.497,35456.334,36635.355,159.687,1.396,18.0,0.0,0.0,68.0,0.0,0.0,69.0,0.0,0.0,0.0,271.0,0.0,0.0,493.0,0.0,0.0,149.0,0.0,0.0,0.0,24.0,0.0,0.0,10.0,0.0,0.0,37127.0,0.0,0.0,51.0
063,0.0,38087.0,1991.2,72186846.37894738,4.129135902422169,15.05082405039791,227.78019311460494,1.9470198675496693,0.9533854899048373,0.9038992078777505,0.9507361399871946,0.9033341464468112,1.313,21579.684,21477.786,653.712,2.372,46.0,0.0,0.0,111.0,0.0,0.0,101.0,0.0,0.0,0.0,232.0,0.0,0.0,987.0,0.0,0.0,164.0,0.0,0.0,0.0,20.0,0.0,0.0,15.0,0.0,0.0,38077.0,0.0,0.0,71.0
063,0.0,34187.0,1786.4,58163267.4105263,4.129168135735315,15.050991800259737,174.0403425738112,1.5571895424836604,0.9543090642897208,0.9027582522511467,0.9501359125152289,0.9217365262565986,1.179,22561.137,18315.601,463.95,2.191,35.0,0.0,0.0,81.0,0.0,0.0,92.0,0.0,0.0,0.0,267.0,0.0,0.0,808.0,0.0,0.0,203.0,0.0,0.0,0.0,43.0,0.0,0.0,23.0,0.0,0.0,34107.0,0.0,0.0,69.0
063,0.0,29577.0,1591.4,43392826.463157885,4.129072483258479,15.050497522372446,173.8237899398924,1.7526099335653271,0.9309754831912287,0.8483132913080478,0.9210392452594232,0.9534307604545513,1.168,14350.292,12562.767,493.063,2.681,36.0,0.0,0.0,92.0,0.0,0.0,123.0,0.0,0.0,0.0,432.0,0.0,0.0,1146.0,0.0,0.0,337.0,0.0,0.0,0.0,60.0,0.0,0.0,37.0,0.0,0.0,29507.0,0.0,0.0,58.0
063,0.0,28728.0,1671.25,40603705.03947368,4.121753859417583,15.01211895109104,317.28645363182284,3.2115905398086295,0.8725940081008575,0.7088742782612965,0.8419467193720137,0.9333778671572641,0.916,5882.271,5259.415,560.331,4.867,107.0,0.0,0.0,236.0,0.0,0.0,280.0,0.0,0.0,0.0,949.0,0.0,0.0,1997.0,0.0,0.0,809.0,0.0,0.0,0.0,160.0,0.0,0.0,81.0,0.0,0.0,28594.0,0.0,0.0,212.0
063,0.0,22340.0,1354.2,24440015.221052628,4.1179791034344,14.99276308688475,544.8167726106836,4.634920634920634,0.8380131859927578,0.6576918388653796,0.8109820212960208,0.9310499217490095,0.835,4672.444,5163.024,491.766,4.645,44.0,0.0,0.0,164.0,0.0,0.0,245.0,0.0,0.0,0.0,1065.0,0.0,0.0,2095.0,0.0,0.0,733.0,0.0,0.0,0.0,150.0,0.0,0.0,62.0,0.0,0.0,22380.0,0.0,0.0,146.0
063,0.0,15062.0,828.85,11230629.397368422,4.125069608393699,15.029625800272143,457.53917274939175,3.1377128953771285,0.9184049303265824,0.8086952850740879,0.8992748662528537,0.9136709804565116,0.586,7883.946,5305.989,138.63,2.501,28.0,0.0,0.0,94.0,0.0,0.0,77.0,0.0,0.0,0.0,387.0,0.0,0.0,555.0,0.0,0.0,215.0,0.0,0.0,0.0,52.0,0.0,0.0,17.0,0.0,0.0,15085.0,0.0,0.0,67.0
063,0.0,436.0,31.25,9216.302631578947,4.02893408579857,14.510315677192349,1319.2466666666662,10.859999999999998,0.7008583375096362,0.4337916666666665,0.6586286257570851,0.9083331496375939,1.154,189.669,167.608,77.325,2.74,2.0,0.0,0.0,5.0,0.0,0.0,13.0,0.0,0.0,0.0,58.0,0.0,0.0,89.0,0.0,0.0,13.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,437.0,0.0,0.0,2.0
063,0.0,5558.0,315.0,1529446.7368421052,4.100966693769577,14.90016888425545,207.82082324455212,3.2109765940274424,0.8841513360744367,0.7464012152787957,0.8639451459894868,0.8355880251773894,0.598,3018.888,4332.418,87.719,1.935,32.0,0.0,0.0,65.0,0.0,0.0,65.0,0.0,0.0,0.0,145.0,0.0,0.0,213.0,0.0,0.0,102.0,0.0,0.0,0.0,34.0,0.0,0.0,27.0,0.0,0.0,5571.0,0.0,0.0,46.0
